name,group,population,extent_w,extent_h,nodes_reachable,nodes_hashcons,splice_factor,tree_nodes,selects,compares,compares_feeding_selects,select_masks_shared,arm_true_med,arm_false_med,arm_excl_true_med,arm_excl_false_med,arm_excl_frac,gathers,buffers,uniforms,transcendentals,depth,ops,nodes_lowered,nodes_lowered_hc,input_dag_cost,input_tree_cost,input_sharing,tier_iters,class_cap,stop,iterations,applications,unions,classes,opt_ms,ext_nodes,ext_trip_tree_cost,ext_trip_dag_cost,ext_trip_sharing,ext_tree_cost,ext_dag_cost,ext_sharing,ext_selects,dag_cost_delta_pct,emit,bytes,spill_slots,hoisted,carried,frame_instr,row_instr,body_instr,frame_frac,row_frac,body_frac,frame_mem,row_mem,body_mem,body_remats,dyn_memory_ops,dyn_instructions,rule_hist,sched_len,sched_selects,guard_exclusive,guard_guarded,guard_exclusive_frac,guard_guarded_frac,guard_guarded_selects,guard_exclusive_selects,guard_select_frac,guard_lost_frac,classes_at_cap,quiesced,has_select,has_gather,has_transc,dup_gt_1,ext_shares,hoist_frac,class_per_hc_node,apps_per_hc_node,ext_shrink,lower_growth,sat_noop,sel_per_100,cmp_per_100,bytes_per_hc_node
bwd_band05_d4:21,bwd_bands,synthetic,64.0,64.0,21.0,20.0,1.05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,Abs:3;Add:1;Const:3;Neg:9;Pow:3;Var:1,21.0,20.0,628.0,628.0,1.0,50.0,2000.0,Quiesced,2.0,35.0,14.0,28.0,0.2,8.0,200704.0,200704.0,1.0,49.0,49.0,1.0,0.0,-92.2,ok,224.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8192.0,involution(Sub):15;even-negation(Abs):9;power-sqrt:4;commutative(Add):3;power-recip:2;recip-sqrt:2,16,0,0,0,0.0,0.0,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4,1.75,0.4,1.0,0.0,0.0,0.0,11.2
bwd_band05_d4:22,bwd_bands,synthetic,64.0,64.0,37.0,30.0,1.233,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,Abs:3;Add:6;Atan2:1;Const:6;Ln:1;Mul:3;Neg:6;Pow:3;Var:1,37.0,30.0,861.0,1217.0,1.413,50.0,2000.0,Quiesced,4.0,186.0,32.0,61.0,0.9,17.0,1671364.0,1089732.0,1.534,604.0,462.0,1.307,0.0,-46.34,ok,1552.0,0.0,3.0,3.0,75.0,0.0,89.0,0.457,0.0,0.543,0.0,0.0,0.0,0.0,0.0,91211.0,commutative(Add):62;constant-fold:26;even-negation(Abs):21;involution(Sub):18;reverse-associative(Add):11;commutative(Mul):10;associative(Add):10;fma-fusion:8;halving:5;power-combine:4;power-sqrt:4;power-recip:4;doubling:3,259,16,42,8,0.16216216216216217,0.03088803088803089,2,16,0.125,0.8095238095238095,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4573170731707317,2.033333333333333,6.2,0.5666666666666667,1.0,0.0,0.0,0.0,51.733333333333334
bwd_band05_d4:23,bwd_bands,synthetic,64.0,64.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Abs:1;Const:1;Neg:3;Pow:1;Tan:1;Var:1,8.0,8.0,295.0,295.0,1.0,20.0,500.0,Quiesced,2.0,10.0,4.0,10.0,0.1,4.0,6720.0,6720.0,1.0,105.0,105.0,1.0,0.0,-64.41,ok,736.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,4864.0,involution(Sub):5;even-negation(Abs):3;power-sqrt:2,78,2,64,0,0.8205128205128205,0.0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.25,1.25,0.5,1.0,0.0,0.0,0.0,92.0
bwd_band06_d4:0,bwd_bands,synthetic,64.0,64.0,15.0,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Abs:2;Add:1;Const:3;Mul:1;Neg:6;Pow:1;Var:1,15.0,15.0,229.0,229.0,1.0,50.0,2000.0,Quiesced,2.0,28.0,10.0,21.0,0.2,8.0,1984.0,1984.0,1.0,31.0,31.0,1.0,0.0,-86.46,ok,240.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,512.0,involution(Sub):8;constant-fold:6;even-negation(Abs):6;commutative(Add):3;commutative(Mul):3;power-recip:2,10,0,0,0,0.0,0.0,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4,1.8666666666666667,0.5333333333333333,1.0,0.0,0.0,0.0,16.0
bwd_band06_d4:1,bwd_bands,synthetic,64.0,64.0,22.0,21.0,1.048,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,Abs:3;Add:2;Const:3;Log2:1;Min:1;Neg:7;Pow:2;Var:2,22.0,21.0,555.0,555.0,1.0,50.0,2000.0,Quiesced,2.0,33.0,12.0,29.0,0.2,12.0,708608.0,708608.0,1.0,173.0,173.0,1.0,0.0,-68.83,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):11;even-negation(Abs):9;commutative(Add):6;commutative(Min):3;power-sqrt:2;power-recip:2,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.380952380952381,1.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:2,bwd_bands,synthetic,64.0,64.0,21.0,20.0,1.05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,Abs:2;Add:2;Const:4;Cos:1;Exp:1;Mul:1;Neg:6;Pow:2;Var:1,21.0,20.0,579.0,579.0,1.0,50.0,2000.0,Quiesced,5.0,233.0,35.0,63.0,1.4,9.0,11344.0,11344.0,1.0,193.0,193.0,1.0,0.0,-66.67,ok,880.0,0.0,2.0,0.0,2.0,67.0,0.0,0.029,0.971,0.0,1.0,2.0,1.0,0.0,1153.0,4290.0,commutative(Mul):50;commutative(Add):30;involution(Sub):27;constant-fold:26;even-negation(Abs):18;fma-fusion:15;even-negation(Cos):12;reverse-associative(Mul):10;associative(Mul):8;factor:7;odd-negation(Sin):7;cos-angle-addition:5;power-sqrt:5;power-recip:5;canonicalize(Sub):4;distribute:4,72,1,34,0,0.4722222222222222,0.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.15,11.65,0.45,1.0,0.0,0.0,0.0,44.0
bwd_band06_d4:3,bwd_bands,synthetic,64.0,64.0,41.0,35.0,1.171,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,Abs:3;Add:4;Const:5;Exp2:1;Log10:1;Log2:1;Max:3;Min:1;Mul:5;Neg:4;Pow:3;Sin:1;Var:3,41.0,35.0,1057.0,1150.0,1.088,50.0,2000.0,Quiesced,3.0,117.0,27.0,63.0,0.8,28.0,1336335.0,1323978.0,1.009,735.0,663.0,1.109,0.0,-37.28,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):27;commutative(Add):24;commutative(Max):15;involution(Sub):8;reverse-associative(Mul):8;even-negation(Abs):8;associative(Mul):7;power-combine:6;fma-fusion:6;commutative(Min):5;power-sqrt:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,1.8,3.342857142857143,0.8,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:4,bwd_bands,synthetic,64.0,64.0,27.0,23.0,1.174,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,Abs:3;Add:3;Const:3;Max:1;Mul:1;Neg:7;Pow:3;Var:2,27.0,23.0,638.0,638.0,1.0,50.0,2000.0,Quiesced,2.0,41.0,15.0,34.0,0.3,15.0,77.0,77.0,1.0,77.0,77.0,1.0,0.0,-87.93,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):11;commutative(Add):9;even-negation(Abs):9;power-recip:6;commutative(Mul):3;commutative(Max):3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.4782608695652173,1.7826086956521738,0.6521739130434783,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:5,bwd_bands,synthetic,64.0,64.0,42.0,40.0,1.05,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,Abs:3;Add:7;Atan2:1;Const:5;Cos:2;Exp2:1;Log2:1;Mul:6;Neg:6;Pow:3;Sin:2;Var:3,42.0,40.0,1233.0,3838.0,3.113,50.0,2000.0,ClassCap,4.0,4332.0,1189.0,1395.0,16.6,26.0,3501572.0,1263581.0,2.771,1985.0,809.0,2.454,0.0,-34.39,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:1310;commutative(Add):702;reverse-associative(Add):584;associative(Add):490;commutative(Mul):373;reverse-associative(Mul):237;associative(Mul):195;factor:136;distribute:97;halving:65;doubling:45;constant-fold:31;even-negation(Abs):18;involution(Sub):14;power-combine:8;power-sqrt:8;half-angle-product:6;even-negation(Cos):4;power-identity:3;canonicalize(Div):2;sin-angle-addition:2;reverse-angle-addition:2,0,0,0,0,nan,nan,0,0,nan,nan,1.0,0.0,0.0,0.0,1.0,1.0,1.0,nan,34.875,108.3,0.65,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:6,bwd_bands,synthetic,64.0,64.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,Abs:1;Add:2;Const:4;Exp:2;Exp2:2;Max:1;Mul:2;Neg:2;Pow:1;Var:3,20.0,20.0,514.0,514.0,1.0,50.0,2000.0,Quiesced,2.0,19.0,7.0,27.0,0.6,18.0,7450.0,7450.0,1.0,331.0,331.0,1.0,0.0,-35.6,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):6;commutative(Mul):6;commutative(Max):3;even-negation(Abs):2;power-recip:2,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.35,0.95,0.9,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:7,bwd_bands,synthetic,64.0,64.0,25.0,24.0,1.042,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,Abs:2;Add:2;Const:2;Exp:1;Exp2:1;Log2:1;Max:1;Mul:2;Neg:7;Recip:1;Sin:1;Var:3,25.0,24.0,400.0,400.0,1.0,50.0,2000.0,Quiesced,2.0,33.0,12.0,31.0,0.3,17.0,883.0,883.0,1.0,379.0,379.0,1.0,0.0,-5.25,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):12;commutative(Add):6;commutative(Mul):6;even-negation(Abs):6;commutative(Max):3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.2916666666666667,1.375,0.7083333333333334,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:8,bwd_bands,synthetic,64.0,64.0,11.0,9.0,1.222,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Abs:1;Add:1;Mul:1;Neg:4;Var:2,11.0,9.0,24.0,27.0,1.125,50.0,2000.0,Quiesced,3.0,48.0,12.0,20.0,0.5,6.0,61440.0,61440.0,1.0,15.0,15.0,1.0,0.0,-37.5,ok,176.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6144.0,involution(Sub):11;commutative(Mul):11;commutative(Add):8;factor:5;even-negation(Abs):5;fma-fusion:5;distribute:3,12,0,0,0,0.0,0.0,0,0,nan,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2222222222222223,5.333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,19.555555555555557
bwd_band06_d4:9,bwd_bands,synthetic,64.0,64.0,11.0,11.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,Add:1;Atan2:1;Const:2;Max:1;Mul:2;Pow:1;Var:3,11.0,11.0,292.0,292.0,1.0,50.0,2000.0,Quiesced,2.0,12.0,5.0,16.0,0.4,9.0,94292.0,94292.0,1.0,107.0,107.0,1.0,0.0,-63.36,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fma-fusion:4;commutative(Add):3;commutative(Max):3;power-sqrt:2,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.4545454545454546,1.0909090909090908,0.8181818181818182,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:10,bwd_bands,synthetic,64.0,64.0,19.0,17.0,1.118,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,Abs:2;Add:3;Const:3;Exp:1;Log10:1;Mul:2;Neg:2;Pow:2;Var:1,19.0,17.0,635.0,1060.0,1.669,50.0,2000.0,Quiesced,4.0,72.0,13.0,31.0,0.9,12.0,32192.0,16896.0,1.905,503.0,264.0,1.905,0.0,-58.43,ok,960.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,5248.0,commutative(Add):21;fma-fusion:8;involution(Sub):7;even-negation(Abs):7;constant-fold:6;halving:5;power-combine:4;power-sqrt:4;power-recip:4;commutative(Mul):3;doubling:3,84,2,2,0,0.023809523809523808,0.0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8235294117647058,4.235294117647059,0.7058823529411765,1.0,0.0,0.0,0.0,56.470588235294116
bwd_band06_d4:11,bwd_bands,synthetic,64.0,64.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,Cos:1;Exp:1;Neg:3;Var:1,6.0,6.0,159.0,159.0,1.0,20.0,500.0,Quiesced,2.0,8.0,3.0,7.0,0.1,3.0,9600.0,9600.0,1.0,150.0,150.0,1.0,0.0,-5.66,ok,816.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,4032.0,involution(Sub):5;even-negation(Cos):3,65,1,34,0,0.5230769230769231,0.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1666666666666667,1.3333333333333333,0.5,1.0,0.0,0.0,0.0,136.0
bwd_band06_d4:12,bwd_bands,synthetic,64.0,64.0,23.0,19.0,1.211,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,Abs:3;Add:3;Const:1;Ln:1;Log10:1;Neg:8;Tan:1;Var:1,23.0,19.0,394.0,484.0,1.228,50.0,2000.0,Quiesced,2.0,29.0,11.0,24.0,0.5,11.0,460.0,370.0,1.243,460.0,370.0,1.243,0.0,-6.09,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):12;commutative(Add):9;even-negation(Abs):8,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,1.0,nan,1.263157894736842,1.5263157894736843,0.5789473684210527,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:13,bwd_bands,synthetic,64.0,64.0,15.0,14.0,1.071,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,Abs:2;Add:2;Const:1;Ln:2;Neg:6;Var:1,15.0,14.0,288.0,288.0,1.0,50.0,2000.0,Quiesced,2.0,22.0,8.0,18.0,0.3,8.0,270.0,270.0,1.0,270.0,270.0,1.0,0.0,-6.25,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):10;commutative(Add):6;even-negation(Abs):6,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.2857142857142858,1.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:14,bwd_bands,synthetic,64.0,64.0,16.0,15.0,1.067,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,Abs:1;Add:1;Const:2;Cos:1;Exp:1;Mul:1;Neg:6;Pow:1;Var:1,16.0,15.0,376.0,376.0,1.0,50.0,2000.0,Quiesced,2.0,21.0,8.0,19.0,0.2,8.0,729088.0,729088.0,1.0,178.0,178.0,1.0,0.0,-52.66,ok,912.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70656.0,involution(Sub):10;commutative(Add):3;even-negation(Cos):3;even-negation(Abs):3;power-recip:2,138,2,68,66,0.4927536231884058,0.4782608695652174,2,2,1.0,0.02941176470588236,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2666666666666666,1.4,0.5333333333333333,1.0,0.0,0.0,0.0,60.8
bwd_band06_d4:15,bwd_bands,synthetic,64.0,64.0,27.0,25.0,1.08,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,Abs:4;Add:3;Const:5;Log2:1;Mul:1;Neg:7;Pow:3;Var:1,27.0,25.0,760.0,760.0,1.0,50.0,2000.0,Quiesced,4.0,109.0,19.0,39.0,0.6,13.0,196.0,196.0,1.0,196.0,196.0,1.0,0.0,-74.21,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,constant-fold:25;commutative(Add):25;involution(Sub):22;even-negation(Abs):18;commutative(Mul):7;power-sqrt:4;power-recip:4;power-rsqrt:4,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.56,4.36,0.52,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:16,bwd_bands,synthetic,64.0,64.0,12.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,Abs:1;Add:1;Atan2:1;Const:3;Neg:2;Pow:2;Var:2,12.0,12.0,484.0,484.0,1.0,50.0,2000.0,Quiesced,2.0,15.0,6.0,17.0,0.1,7.0,438272.0,438272.0,1.0,107.0,107.0,1.0,0.0,-77.89,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):3;commutative(Add):3;even-negation(Abs):3;power-sqrt:2;power-recip:2;recip-sqrt:2,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.4166666666666667,1.25,0.5833333333333334,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:17,bwd_bands,synthetic,64.0,64.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Abs:1;Add:1;Const:1;Ln:1;Neg:4;Var:1,9.0,9.0,147.0,147.0,1.0,20.0,500.0,Quiesced,2.0,11.0,4.0,11.0,0.1,6.0,565248.0,565248.0,1.0,138.0,138.0,1.0,0.0,-6.12,ok,656.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55296.0,involution(Sub):5;commutative(Add):3;even-negation(Abs):3,108,4,4,0,0.037037037037037035,0.0,0,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2222222222222223,1.2222222222222223,0.6666666666666666,1.0,0.0,0.0,0.0,72.88888888888889
bwd_band06_d4:18,bwd_bands,synthetic,64.0,64.0,14.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,Abs:2;Add:1;Const:2;Exp:1;Log10:1;Neg:4;Pow:1;Tan:1;Var:1,14.0,14.0,514.0,514.0,1.0,50.0,2000.0,Quiesced,2.0,17.0,6.0,18.0,0.2,9.0,20544.0,20544.0,1.0,321.0,321.0,1.0,0.0,-37.55,ok,1472.0,0.0,1.0,0.0,0.0,151.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1088.0,9664.0,involution(Sub):6;even-negation(Abs):6;commutative(Add):3;power-sqrt:2,153,4,66,0,0.43137254901960786,0.0,0,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2857142857142858,1.2142857142857142,0.6428571428571429,1.0,0.0,0.0,0.0,105.14285714285714
bwd_band06_d4:19,bwd_bands,synthetic,64.0,64.0,17.0,16.0,1.062,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,Abs:2;Add:2;Const:1;Ln:1;Neg:7;Pow:1;Var:2,17.0,16.0,359.0,359.0,1.0,50.0,2000.0,Quiesced,2.0,24.0,9.0,20.0,0.2,9.0,1384448.0,1384448.0,1.0,338.0,338.0,1.0,0.0,-5.85,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):12;commutative(Add):6;even-negation(Abs):6,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.25,1.5,0.5625,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:20,bwd_bands,synthetic,64.0,64.0,15.0,13.0,1.154,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Abs:1;Add:2;Const:1;Neg:6;Pow:1;Var:2,15.0,13.0,225.0,228.0,1.013,50.0,2000.0,Quiesced,2.0,16.0,6.0,16.0,0.1,10.0,13194.0,13194.0,1.0,216.0,216.0,1.0,0.0,-4.0,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,involution(Sub):7;commutative(Add):6;even-negation(Abs):3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.2307692307692308,1.2307692307692308,0.7692307692307693,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:21,bwd_bands,synthetic,64.0,64.0,29.0,26.0,1.115,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,Abs:3;Add:3;Atan2:1;Const:3;Ln:2;Mul:2;Neg:8;Pow:1;Sin:1;Var:2,29.0,26.0,656.0,656.0,1.0,50.0,2000.0,Quiesced,4.0,142.0,24.0,47.0,0.7,16.0,459088.0,459088.0,1.0,448.0,448.0,1.0,0.0,-31.71,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Mul):34;commutative(Add):25;involution(Sub):22;constant-fold:18;even-negation(Abs):18;reverse-associative(Mul):11;associative(Mul):10;power-recip:4,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.8076923076923077,5.461538461538462,0.6153846153846154,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:22,bwd_bands,synthetic,64.0,64.0,17.0,17.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,Abs:2;Add:2;Const:4;Exp:1;Mul:2;Neg:3;Pow:2;Var:1,17.0,17.0,500.0,784.0,1.568,50.0,2000.0,Quiesced,4.0,73.0,14.0,32.0,0.5,10.0,219.0,121.0,1.81,219.0,121.0,1.81,0.0,-75.8,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):14;even-negation(Abs):11;constant-fold:10;fma-fusion:8;involution(Sub):7;halving:5;power-combine:4;power-sqrt:4;power-recip:4;commutative(Mul):3;doubling:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,1.0,nan,1.8823529411764706,4.294117647058823,0.5882352941176471,1.0,0.0,0.0,0.0,nan
bwd_band06_d4:23,bwd_bands,synthetic,64.0,64.0,35.0,32.0,1.094,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,Abs:3;Add:5;Const:4;Cos:1;Log2:1;Mul:1;Neg:12;Pow:2;Tan:1;Var:2,35.0,32.0,746.0,746.0,1.0,50.0,2000.0,Quiesced,3.0,123.0,27.0,53.0,0.6,18.0,1257691.0,1257691.0,1.0,526.0,526.0,1.0,0.0,-29.49,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):37;involution(Sub):29;even-negation(Abs):15;constant-fold:14;reverse-associative(Add):8;associative(Add):7;commutative(Mul):5;even-negation(Cos):5;power-recip:3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,nan,1.65625,3.84375,0.5625,1.0,0.0,0.0,0.0,nan
bwd_band07_d4:0,bwd_bands,synthetic,64.0,64.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Abs:1;Add:2;Const:1;Log10:1;Neg:2;Var:2,9.0,9.0,151.0,151.0,1.0,20.0,500.0,Quiesced,2.0,12.0,4.0,12.0,0.1,7.0,9280.0,9280.0,1.0,145.0,145.0,1.0,0.0,-3.97,retired_axis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commutative(Add):6;involution(Sub):3;even-negation(Abs):3,0,0,0,0,nan,nan,0,0,nan,nan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,1.3333333333333333,1.3333333333333333,0.7777777777777778,1.0,0.0,0.0,0.0,nan
