row,set,name,node_count,arm,ended,ended_at_apps,seen_keys,app_actual@25,app_actual@50,app_actual@100,app_actual@200,app_actual@400,app_actual@800,tree@25,tree@50,tree@100,tree@200,tree@400,tree@800,dag@25,dag@50,dag@100,dag@200,dag@400,dag@800
A0,sh_r1b,dev_sh_00064,104,control,app_budget,800,800,25,50,100,200,400,800,2188,2179,2179,2133,2133,2131,609,609,609,624,624,623
A0,sh_r1b,dev_sh_00064,104,linear,app_budget,800,800,25,50,100,200,400,800,2188,2179,2177,2133,2131,2131,609,609,627,624,623,623
A0,sh_r1b,dev_sh_00064,104,unguided,app_budget,891,,30,88,102,224,403,891,2598,2598,2598,2598,2581,2573,469,469,469,469,463,459
A0,sh_r1b,dev_sh_00065,106,control,app_budget,800,800,25,50,100,200,400,800,2062,2052,2049,2040,2040,2035,672,667,666,697,697,692
A0,sh_r1b,dev_sh_00065,106,linear,app_budget,800,800,25,50,100,200,400,800,2062,2053,2046,2040,2039,2039,672,668,686,697,696,696
A0,sh_r1b,dev_sh_00065,106,unguided,app_budget,858,,36,58,128,200,428,858,2277,2277,2277,2277,2055,2049,612,612,612,612,667,666
A0,sh_r1b,dev_sh_00066,69,control,app_budget,800,800,25,50,100,200,400,800,1397,1387,1387,1383,1383,1383,643,633,633,644,644,644
A0,sh_r1b,dev_sh_00066,69,linear,app_budget,800,800,25,50,100,200,400,800,1397,1387,1385,1383,1383,1382,643,633,641,644,644,643
A0,sh_r1b,dev_sh_00066,69,unguided,app_budget,827,,28,82,136,211,440,827,1549,1549,1549,1547,1547,1517,584,584,584,583,583,568
A0,sh_r1b,dev_sh_00067,115,control,app_budget,800,800,25,50,100,200,400,800,2716,2705,2705,2673,2671,2671,633,632,632,645,648,648
A0,sh_r1b,dev_sh_00067,115,linear,app_budget,800,800,25,50,100,200,400,800,2716,2706,2706,2675,2671,2671,633,628,628,642,648,648
A0,sh_r1b,dev_sh_00067,115,unguided,app_budget,867,,41,66,145,224,402,867,3077,3077,3077,3077,3077,2661,509,509,509,509,509,503
A0,sh_r1b,dev_sh_00068,76,control,app_budget,800,800,25,50,100,200,400,800,1653,1642,1642,1617,1617,1616,603,592,592,587,587,586
A0,sh_r1b,dev_sh_00068,76,linear,app_budget,800,800,25,50,100,200,400,800,1653,1642,1642,1617,1617,1616,603,592,592,587,587,586
A0,sh_r1b,dev_sh_00068,76,unguided,app_budget,802,,32,93,110,205,437,802,1868,1868,1868,1868,1708,1698,463,463,463,463,458,448
A0,sh_r1b,dev_sh_00069,104,control,app_budget,800,800,25,50,100,200,400,800,1996,1988,1986,1972,1972,1970,672,668,667,688,688,687
A0,sh_r1b,dev_sh_00069,104,linear,app_budget,800,800,25,50,100,200,400,800,1996,1988,1980,1972,1970,1970,672,668,680,688,687,687
A0,sh_r1b,dev_sh_00069,104,unguided,app_budget,884,,34,54,120,209,461,884,2207,2207,2207,2205,2205,2165,608,608,608,607,607,607
A0,sh_r1b,dev_sh_00073,66,control,app_budget,800,800,25,50,100,200,400,800,1637,1627,1627,1608,1608,1607,597,587,587,583,583,582
A0,sh_r1b,dev_sh_00073,66,linear,app_budget,800,800,25,50,100,200,400,800,1637,1627,1627,1608,1608,1607,597,587,587,583,583,582
A0,sh_r1b,dev_sh_00073,66,unguided,app_budget,885,,30,87,104,227,405,885,1844,1844,1844,1844,1833,1829,449,449,449,449,443,439
A0,sh_r1b,dev_sh_00074,89,control,app_budget,800,800,25,50,100,200,400,800,1722,1713,1711,1627,1627,1626,662,653,652,673,673,672
A0,sh_r1b,dev_sh_00074,89,linear,app_budget,800,800,25,50,100,200,400,800,1722,1713,1711,1702,1626,1626,662,653,661,678,672,672
A0,sh_r1b,dev_sh_00074,89,unguided,app_budget,847,,34,54,120,211,402,847,1868,1868,1868,1866,1866,1786,598,598,598,597,597,592
A0,sh_r1b,dev_sh_00075,65,control,app_budget,800,800,25,50,100,200,400,800,1638,1617,1617,1609,1609,1608,598,577,577,584,584,583
A0,sh_r1b,dev_sh_00075,65,linear,app_budget,800,800,25,50,100,200,400,800,1637,1633,1633,1609,1609,1608,597,593,593,584,584,583
A0,sh_r1b,dev_sh_00075,65,unguided,app_budget,883,,27,78,129,205,408,883,1845,1845,1845,1845,1765,1765,450,450,450,450,445,445
A0,sh_r1b,dev_sh_00076,129,control,app_budget,800,800,25,50,100,200,400,800,3007,2994,2994,2986,2986,2985,878,869,869,884,884,883
A0,sh_r1b,dev_sh_00076,129,linear,app_budget,800,800,25,50,100,200,400,800,3007,2995,2995,2987,2986,2986,878,870,870,880,884,884
A0,sh_r1b,dev_sh_00076,129,unguided,app_budget,951,,44,63,148,233,406,951,3222,3222,3222,3222,3218,3213,818,818,818,818,817,812
A0,sh_r1b,dev_sh_00077,74,control,app_budget,800,800,25,50,100,200,400,800,1704,1681,1681,1674,1674,1674,589,571,571,584,584,584
A0,sh_r1b,dev_sh_00077,74,linear,app_budget,800,800,25,50,100,200,400,800,1703,1681,1681,1674,1674,1674,588,571,571,584,584,584
A0,sh_r1b,dev_sh_00077,74,unguided,app_budget,971,,25,76,133,200,405,971,1846,1846,1846,1846,1677,1677,441,441,441,441,567,567
A0,sh_r1b,dev_sh_00078,82,control,app_budget,800,800,25,50,100,200,400,800,2017,2011,2009,2003,1998,1997,652,651,650,649,649,648
A0,sh_r1b,dev_sh_00078,82,linear,app_budget,800,800,25,50,100,200,400,800,2017,2011,2005,2003,1997,1997,652,651,650,649,648,648
A0,sh_r1b,dev_sh_00078,82,unguided,app_budget,909,,29,85,105,226,401,909,2102,2102,2102,2100,2010,2010,592,592,592,591,591,591
A0,sh_r1b,dev_sh_00079,71,control,app_budget,800,800,25,50,100,200,400,800,1618,1607,1607,1602,1602,1602,493,487,487,507,507,507
A0,sh_r1b,dev_sh_00079,71,linear,app_budget,800,800,25,50,100,200,400,800,1618,1607,1606,1602,1602,1602,493,487,486,507,507,507
A0,sh_r1b,dev_sh_00079,71,unguided,app_budget,906,,28,83,100,220,403,906,1768,1768,1768,1768,1678,1678,433,433,433,433,433,433
A0,sh_r1b,dev_sh_00080,57,control,app_budget,800,800,25,50,100,200,400,800,1478,1457,1457,1449,1449,1448,583,562,562,564,564,563
A0,sh_r1b,dev_sh_00080,57,linear,app_budget,800,800,25,50,100,200,400,800,1477,1457,1457,1449,1449,1448,582,562,562,564,564,563
A0,sh_r1b,dev_sh_00080,57,unguided,app_budget,919,,26,75,124,201,401,919,1685,1685,1685,1685,1530,1530,435,435,435,435,430,430
A0,sh_r1b,dev_sh_00081,135,control,app_budget,800,800,25,50,100,200,400,800,3326,3310,3245,3235,3235,3234,912,900,900,907,907,906
A0,sh_r1b,dev_sh_00081,135,linear,app_budget,800,800,25,50,100,200,400,800,3261,3248,3248,3242,3235,3235,912,903,903,899,907,907
A0,sh_r1b,dev_sh_00081,135,unguided,app_budget,846,,49,52,146,240,436,846,3476,3476,3476,3476,3473,3458,852,852,852,852,851,836
A0,sh_r1b,dev_sh_00082,57,control,app_budget,800,800,25,50,100,200,400,800,1061,1055,1055,1048,1048,1047,547,541,541,539,539,538
A0,sh_r1b,dev_sh_00082,57,linear,app_budget,800,800,25,50,100,200,400,800,1061,1055,1055,1048,1048,1047,547,541,541,539,539,538
A0,sh_r1b,dev_sh_00082,57,unguided,app_budget,847,,27,79,131,203,432,847,1144,1144,1144,1142,1142,1117,484,484,484,483,483,463
A0,sh_r1b,dev_sh_00083,64,control,app_budget,800,800,25,50,100,200,400,800,1169,1162,1162,1150,1149,1149,479,477,477,485,484,484
A0,sh_r1b,dev_sh_00083,64,linear,app_budget,800,800,25,50,100,200,400,800,1169,1162,1156,1150,1149,1149,479,477,476,485,484,484
A0,sh_r1b,dev_sh_00083,64,unguided,app_budget,829,,26,76,126,228,438,829,1319,1319,1319,1319,1304,1304,419,419,419,419,409,409
A0,sh_r1b,dev_sh_00084,85,control,app_budget,800,800,25,50,100,200,400,800,1957,1951,1935,1928,1928,1927,612,606,590,603,603,602
A0,sh_r1b,dev_sh_00084,85,linear,app_budget,800,800,25,50,100,200,400,800,1957,1951,1951,1928,1928,1927,612,606,606,603,603,602
A0,sh_r1b,dev_sh_00084,85,unguided,app_budget,803,,33,52,115,206,433,803,2164,2164,2164,2164,2164,2159,464,464,464,464,464,459
A0,sh_r1b,dev_sh_00085,111,control,app_budget,800,800,25,50,100,200,400,800,2856,2849,2849,2821,2821,2820,637,636,636,643,643,642
A0,sh_r1b,dev_sh_00085,111,linear,app_budget,800,800,25,50,100,200,400,800,2856,2849,2849,2821,2821,2820,637,636,636,643,643,642
A0,sh_r1b,dev_sh_00085,111,unguided,app_budget,859,,32,93,110,237,410,859,3193,3193,3193,3193,3182,3178,489,489,489,489,488,484
A0,sh_r1b,dev_sh_00086,106,control,app_budget,800,800,25,50,100,200,400,800,2386,2377,2377,2330,2330,2328,627,622,622,636,636,635
A0,sh_r1b,dev_sh_00086,106,linear,app_budget,800,800,25,50,100,200,400,800,2386,2377,2377,2336,2330,2328,627,622,622,627,636,635
A0,sh_r1b,dev_sh_00086,106,unguided,app_budget,817,,36,57,126,203,425,817,2666,2666,2666,2666,2666,2654,487,487,487,487,487,486
A0,sh_r1b,dev_sh_00087,67,control,app_budget,800,800,25,50,100,200,400,800,1397,1388,1388,1385,1385,1384,643,634,634,641,641,640
A0,sh_r1b,dev_sh_00087,67,linear,app_budget,800,800,25,50,100,200,400,800,1397,1388,1386,1385,1385,1384,643,634,637,641,641,640
A0,sh_r1b,dev_sh_00087,67,unguided,app_budget,929,,25,75,129,206,425,929,1541,1541,1541,1539,1539,1519,576,576,576,575,575,565
A0,sh_r1b,dev_sh_00088,152,control,app_budget,800,800,25,50,100,200,400,800,3641,3628,3498,3489,3328,3328,917,908,908,917,916,916
A0,sh_r1b,dev_sh_00088,152,linear,app_budget,800,800,25,50,100,200,400,800,3511,3498,3498,3492,3328,3327,917,908,908,905,916,915
A0,sh_r1b,dev_sh_00088,152,unguided,app_budget,805,,63,63,185,219,410,805,3815,3815,3815,3815,3811,3811,881,881,881,881,880,880
A0,sh_r1b,dev_sh_00089,110,control,app_budget,800,800,25,50,100,200,400,800,2226,2144,2140,2127,2127,2126,678,681,677,694,694,693
A0,sh_r1b,dev_sh_00089,110,linear,app_budget,800,800,25,50,100,200,400,800,2226,2144,2134,2127,2127,2127,678,681,686,694,694,694
A0,sh_r1b,dev_sh_00089,110,unguided,app_budget,890,,30,88,102,219,456,890,2509,2509,2509,2506,2416,2416,619,619,619,618,613,613
A0,sh_r1b,dev_sh_00090,122,control,app_budget,800,800,25,50,100,200,400,800,2865,2847,2782,2774,2772,2771,821,807,807,811,814,813
A0,sh_r1b,dev_sh_00090,122,linear,app_budget,800,800,25,50,100,200,400,800,2800,2787,2787,2778,2772,2772,821,812,812,805,814,814
A0,sh_r1b,dev_sh_00090,122,unguided,app_budget,874,,54,54,158,262,407,874,3023,3023,3023,3023,3020,2860,769,769,769,769,768,763
A0,sh_r1b,dev_sh_00091,67,control,app_budget,800,800,25,50,100,200,400,800,1394,1388,1386,1377,1377,1376,639,633,632,638,638,637
A0,sh_r1b,dev_sh_00091,67,linear,app_budget,800,800,25,50,100,200,400,800,1394,1388,1381,1377,1376,1376,639,633,636,638,637,637
A0,sh_r1b,dev_sh_00091,67,unguided,app_budget,842,,30,88,104,227,407,842,1548,1548,1548,1546,1536,1461,583,583,583,582,572,567
A0,sh_r1b,dev_sh_00092,118,control,app_budget,800,800,25,50,100,200,400,800,6921,6897,6897,6605,6600,6596,628,625,625,694,699,695
A0,sh_r1b,dev_sh_00092,118,linear,app_budget,800,800,25,50,100,200,400,800,6921,6637,6637,6637,6605,6596,628,710,710,710,694,695
A0,sh_r1b,dev_sh_00092,118,unguided,app_budget,930,,51,51,147,243,419,930,7083,7083,7083,7083,7083,7003,580,580,580,580,580,585
A0,sh_r1b,dev_sh_00093,111,control,app_budget,800,800,25,50,100,200,400,800,4304,4292,3974,3812,3805,3799,796,716,697,682,700,709
A0,sh_r1b,dev_sh_00093,111,linear,app_budget,800,800,25,50,100,200,400,800,4304,4292,3974,3812,3805,3798,796,716,692,677,700,704
A0,sh_r1b,dev_sh_00093,111,unguided,app_budget,813,,36,63,132,201,402,813,4856,4856,4856,4856,3852,3762,668,668,668,668,723,713
A0,sh_r1b,dev_sh_00094,85,control,app_budget,800,800,25,50,100,200,400,800,1958,1951,1951,1921,1921,1920,613,606,606,611,611,610
A0,sh_r1b,dev_sh_00094,85,linear,app_budget,800,800,25,50,100,200,400,800,1958,1951,1951,1927,1921,1920,613,606,606,612,611,610
A0,sh_r1b,dev_sh_00094,85,unguided,app_budget,856,,35,54,121,200,450,856,2177,2177,2177,2177,2177,2006,477,477,477,477,477,471
A0,sh_r1b,dev_sh_00095,73,control,app_budget,800,800,25,50,100,200,400,800,1627,1626,1610,1597,1597,1597,587,586,570,582,582,582
A0,sh_r1b,dev_sh_00095,73,linear,app_budget,800,800,25,50,100,200,400,800,1627,1626,1621,1597,1597,1597,587,586,586,582,582,582
A0,sh_r1b,dev_sh_00095,73,unguided,app_budget,803,,30,89,106,231,417,803,1834,1834,1834,1834,1753,1749,439,439,439,439,443,439
A0,sh_r1b,dev_sh_00096,92,control,app_budget,800,800,25,50,100,200,400,800,2047,2040,2040,2011,2011,2010,622,620,620,621,621,620
A0,sh_r1b,dev_sh_00096,92,linear,app_budget,800,800,25,50,100,200,400,800,2047,2040,2040,2013,2011,2010,622,620,620,618,621,620
A0,sh_r1b,dev_sh_00096,92,unguided,app_budget,839,,36,57,126,201,417,839,2262,2262,2262,2262,2026,1943,482,482,482,482,601,608
A0,sh_r1b,dev_sh_00097,117,control,app_budget,800,800,25,50,100,200,400,800,3930,3914,3914,3897,3890,3884,782,703,703,686,709,718
A0,sh_r1b,dev_sh_00097,117,linear,app_budget,800,800,25,50,100,200,400,800,3930,3914,3914,3897,3890,3882,782,703,703,686,709,708
A0,sh_r1b,dev_sh_00097,117,unguided,app_budget,835,,35,61,129,203,425,835,4421,4421,4421,4417,4417,4316,658,658,658,657,657,661
A0,sh_r1b,dev_sh_00098,118,control,app_budget,800,800,25,50,100,200,400,800,4697,4682,4682,4632,4626,4620,641,636,636,628,642,646
A0,sh_r1b,dev_sh_00098,118,linear,app_budget,800,800,25,50,100,200,400,800,4697,4682,4682,4632,4626,4619,641,636,636,628,642,646
A0,sh_r1b,dev_sh_00098,118,unguided,app_budget,814,,35,64,131,200,443,814,5253,5253,5253,5253,5253,5150,517,517,517,517,517,521
A0,sh_r1b,dev_sh_00099,140,control,app_budget,800,800,25,50,100,200,400,800,3472,3392,3258,3243,3241,3241,903,897,893,906,904,904
A0,sh_r1b,dev_sh_00099,140,linear,app_budget,800,800,25,50,100,200,400,800,3342,3333,3333,3258,3241,3241,903,898,898,896,904,904
A0,sh_r1b,dev_sh_00099,140,unguided,app_budget,868,,52,52,153,254,460,868,3634,3634,3634,3634,3630,3555,855,855,855,855,854,849
A0,sh_bil,dev_sh_00000,96,control,app_budget,800,800,25,50,100,200,400,800,4623,4605,4605,4340,4340,4339,747,742,742,825,825,829
A0,sh_bil,dev_sh_00000,96,linear,app_budget,800,800,25,50,100,200,400,800,4623,4345,4345,4341,4340,4339,747,827,827,826,825,829
A0,sh_bil,dev_sh_00000,96,unguided,app_budget,931,,37,62,133,204,435,931,4651,4651,4651,4651,4341,4341,775,775,775,775,826,826
A0,sh_bil,dev_sh_00001,263,control,app_budget,800,800,25,50,100,200,400,800,7100,7076,7076,6813,6792,6633,1158,1140,1140,1137,1166,1156
A0,sh_bil,dev_sh_00001,263,linear,app_budget,800,800,25,50,100,200,400,800,7100,7076,6816,6816,6807,6629,1158,1140,1140,1140,1136,1152
A0,sh_bil,dev_sh_00001,263,unguided,app_budget,813,,27,74,121,236,419,813,7282,7282,7282,7282,7282,7276,1130,1130,1130,1130,1130,1129
A0,sh_bil,dev_sh_00002,107,control,app_budget,800,800,25,50,100,200,400,800,2068,2056,2056,2039,2039,2037,669,671,671,691,691,694
A0,sh_bil,dev_sh_00002,107,linear,app_budget,800,800,25,50,100,200,400,800,2068,2057,2057,2039,2039,2037,669,672,672,691,691,694
A0,sh_bil,dev_sh_00002,107,unguided,app_budget,811,,36,56,126,202,432,811,2295,2295,2295,2295,2292,2272,621,621,621,621,620,610
A0,sh_bil,dev_sh_00003,51,control,app_budget,800,800,25,50,100,200,400,800,813,813,801,801,801,801,353,353,366,366,366,366
A0,sh_bil,dev_sh_00003,51,linear,app_budget,800,800,25,50,100,200,400,800,813,813,801,801,801,801,353,353,366,366,366,366
A0,sh_bil,dev_sh_00003,51,unguided,app_budget,808,,29,85,109,205,442,808,821,821,821,821,821,821,361,361,361,361,361,361
A0,sh_bil,dev_sh_00004,134,control,app_budget,800,800,25,50,100,200,400,800,2801,2792,2788,2776,2774,2774,692,692,691,714,713,713
A0,sh_bil,dev_sh_00004,134,linear,app_budget,800,800,25,50,100,200,400,800,2801,2792,2785,2776,2774,2774,692,692,710,714,713,713
A0,sh_bil,dev_sh_00004,134,unguided,app_budget,911,,32,50,112,227,434,911,3073,3073,3073,3069,3054,3054,624,624,624,623,618,618
A0,sh_bil,dev_sh_00005,288,control,app_budget,800,800,25,50,100,200,400,800,9745,9711,9709,9449,9464,9387,977,958,956,956,943,972
A0,sh_bil,dev_sh_00005,288,linear,app_budget,800,800,25,50,100,200,400,800,9485,9449,9449,9449,9464,9452,977,956,956,956,943,966
A0,sh_bil,dev_sh_00005,288,unguided,app_budget,968,,34,90,101,233,441,968,10171,10171,10171,10171,10171,10171,853,853,853,853,853,853
A0,sh_bil,dev_sh_00006,171,control,app_budget,800,800,25,50,100,200,400,800,4448,4434,4304,4167,4156,4152,1034,1024,1024,1020,1034,1030
A0,sh_bil,dev_sh_00006,171,linear,app_budget,800,800,25,50,100,200,400,800,4188,4174,4174,4169,4160,4151,1034,1024,1024,1022,1023,1029
A0,sh_bil,dev_sh_00006,171,unguided,app_budget,828,,71,71,108,245,438,828,4614,4614,4614,4614,4610,4610,990,990,990,990,989,989
A0,sh_bil,dev_sh_00007,73,control,app_budget,800,800,25,50,100,200,400,800,1637,1627,1627,1603,1603,1602,602,592,592,588,588,587
A0,sh_bil,dev_sh_00007,73,linear,app_budget,800,800,25,50,100,200,400,800,1637,1627,1627,1603,1603,1602,602,592,592,588,588,587
A0,sh_bil,dev_sh_00007,73,unguided,app_budget,818,,31,90,107,236,415,818,1779,1779,1779,1779,1774,1773,454,454,454,454,449,453
A0,sh_bil,dev_sh_00008,128,control,app_budget,800,800,25,50,100,200,400,800,3119,3107,3107,3063,3061,3059,641,639,639,651,654,657
A0,sh_bil,dev_sh_00008,128,linear,app_budget,800,800,25,50,100,200,400,800,3119,3108,3108,3070,3061,3061,641,640,640,628,654,654
A0,sh_bil,dev_sh_00008,128,unguided,app_budget,866,,41,68,147,226,428,866,3533,3533,3533,3533,3069,2995,505,505,505,505,612,623
A0,sh_bil,dev_sh_00009,104,control,app_budget,800,800,25,50,100,200,400,800,6137,6113,6113,5816,5816,5815,604,601,601,665,665,669
A0,sh_bil,dev_sh_00009,104,linear,app_budget,800,800,25,50,100,200,400,800,6137,5853,5853,5816,5816,5815,604,686,686,665,665,669
A0,sh_bil,dev_sh_00009,104,unguided,app_budget,816,,47,52,140,228,458,816,6291,6291,6291,6291,6291,6284,548,548,548,548,548,547
A0,sh_bil,dev_sh_00010,203,control,app_budget,800,800,25,50,100,200,400,800,9096,9058,8610,8277,8235,8231,1088,1073,1060,1077,986,977
A0,sh_bil,dev_sh_00010,203,linear,app_budget,800,800,25,50,100,200,400,800,8836,8798,8350,8350,8245,8231,1088,1073,1055,1055,981,977
A0,sh_bil,dev_sh_00010,203,unguided,app_budget,805,,27,76,125,214,418,805,9676,9676,9676,9676,9670,9670,988,988,988,988,987,987
A0,sh_bil,dev_sh_00011,188,control,app_budget,800,800,25,50,100,200,400,800,9947,9918,9238,8978,8925,8924,961,953,941,936,845,854
A0,sh_bil,dev_sh_00011,188,linear,app_budget,800,800,25,50,100,200,400,800,9687,9650,8978,8978,8925,8924,961,949,936,936,845,854
A0,sh_bil,dev_sh_00011,188,unguided,app_budget,819,,29,80,131,225,451,819,10584,10584,10584,10584,10580,10580,853,853,853,853,852,852
A0,sh_bil,dev_sh_00012,155,control,app_budget,800,800,25,50,100,200,400,800,7941,7909,7461,7196,7163,7163,1047,1032,1019,1019,942,942
A0,sh_bil,dev_sh_00012,155,linear,app_budget,800,800,25,50,100,200,400,800,7681,7649,7201,7201,7164,7163,1047,1032,1019,1019,933,942
A0,sh_bil,dev_sh_00012,155,unguided,app_budget,931,,27,75,123,208,403,931,8383,8383,8383,8383,8379,8379,939,939,939,939,938,938
A0,sh_bil,dev_sh_00013,120,control,app_budget,800,800,25,50,100,200,400,800,2966,2949,2949,2909,2909,2907,638,636,636,637,637,640
A0,sh_bil,dev_sh_00013,120,linear,app_budget,800,800,25,50,100,200,400,800,2966,2949,2949,2909,2909,2907,638,636,636,637,637,640
A0,sh_bil,dev_sh_00013,120,unguided,app_budget,904,,33,50,113,204,414,904,3376,3376,3376,3376,3376,3361,498,498,498,498,498,497
A0,sh_bil,dev_sh_00014,61,control,app_budget,800,800,25,50,100,200,400,800,1053,1047,1040,1040,1040,1040,453,452,470,470,470,470
A0,sh_bil,dev_sh_00014,61,linear,app_budget,800,800,25,50,100,200,400,800,1053,1047,1040,1040,1040,1040,453,452,470,470,470,470
A0,sh_bil,dev_sh_00014,61,unguided,app_budget,820,,25,69,119,209,437,820,1065,1065,1065,1065,1065,1055,465,465,465,465,465,460
A0,sh_bil,dev_sh_00015,68,control,app_budget,800,800,25,50,100,200,400,800,1153,1143,1142,1133,1132,1132,563,553,552,558,557,557
A0,sh_bil,dev_sh_00015,68,linear,app_budget,800,800,25,50,100,200,400,800,1153,1143,1137,1133,1132,1132,563,553,547,558,557,557
A0,sh_bil,dev_sh_00015,68,unguided,app_budget,854,,31,91,109,201,419,854,1238,1238,1238,1237,1157,1147,503,503,503,502,502,492
A0,sh_bil,dev_sh_00016,119,control,app_budget,800,800,25,50,100,200,400,800,5057,5035,4775,4769,4763,4762,881,872,872,869,863,867
A0,sh_bil,dev_sh_00016,119,linear,app_budget,800,800,25,50,100,200,400,800,4797,4775,4775,4769,4763,4761,881,872,872,869,863,866
A0,sh_bil,dev_sh_00016,119,unguided,app_budget,804,,48,51,143,235,456,804,5158,5158,5158,5158,5154,5144,837,837,837,837,836,826
A0,sh_bil,dev_sh_00017,66,control,app_budget,800,800,25,50,100,200,400,800,1463,1457,1457,1454,1453,1453,493,487,487,499,498,498
A0,sh_bil,dev_sh_00017,66,linear,app_budget,800,800,25,50,100,200,400,800,1462,1457,1456,1454,1454,1453,492,487,491,499,499,498
A0,sh_bil,dev_sh_00017,66,unguided,app_budget,884,,29,84,103,212,442,884,1609,1609,1609,1609,1444,1444,429,429,429,429,419,419
A0,sh_bil,dev_sh_00018,85,control,app_budget,800,800,25,50,100,200,400,800,1892,1882,1882,1857,1857,1856,617,612,612,612,612,611
A0,sh_bil,dev_sh_00018,85,linear,app_budget,800,800,25,50,100,200,400,800,1892,1882,1882,1857,1857,1856,617,612,612,612,612,611
A0,sh_bil,dev_sh_00018,85,unguided,app_budget,802,,34,53,118,211,428,802,2103,2103,2103,2103,2103,2098,473,473,473,473,473,473
A0,sh_bil,dev_sh_00019,90,control,app_budget,800,800,25,50,100,200,400,800,2048,2037,2037,2013,2013,2012,623,617,617,618,618,617
A0,sh_bil,dev_sh_00019,90,linear,app_budget,800,800,25,50,100,200,400,800,2048,2037,2037,2013,2013,2012,623,617,617,618,618,617
A0,sh_bil,dev_sh_00019,90,unguided,app_budget,925,,31,90,105,236,412,925,2259,2259,2259,2259,2249,2094,479,479,479,479,474,469
A0,sh_bil,dev_sh_00020,87,control,app_budget,800,800,25,50,100,200,400,800,1646,1636,1636,1628,1628,1627,662,657,657,669,669,668
