expr_name,tier,node_count,curve,frac,iteration,rules_allowed,applications,classes,nodes,cost,regret_pct
band6_depth10_s7,classical,228,unguided,0.25,5,62,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,unguided,0.5,5,62,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,unguided,1,5,62,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,unguided,2,5,62,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,unguided,3,5,62,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,oracle,0.25,5,17,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,oracle,0.5,5,17,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,oracle,1,5,17,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,oracle,2,5,17,1478,371,371,4004067,0.0000
band6_depth10_s7,classical,228,oracle,3,5,17,1478,371,371,4004067,0.0000
band6_depth10_s8,classical,226,unguided,0.25,17,62,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,unguided,0.5,17,62,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,unguided,1,17,62,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,unguided,2,17,62,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,unguided,3,17,62,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,oracle,0.25,17,21,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,oracle,0.5,17,21,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,oracle,1,17,21,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,oracle,2,17,21,176543,7946,7946,1003554,0.0000
band6_depth10_s8,classical,226,oracle,3,17,21,176543,7946,7946,1003554,0.0000
band6_depth10_s9,classical,224,unguided,0.25,16,62,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,unguided,0.5,16,62,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,unguided,1,16,62,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,unguided,2,16,62,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,unguided,3,16,62,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,oracle,0.25,16,22,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,oracle,0.5,16,22,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,oracle,1,16,22,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,oracle,2,16,22,74852,14266,14266,5496,0.0000
band6_depth10_s9,classical,224,oracle,3,16,22,74852,14266,14266,5496,0.0000
band6_depth10_s10,classical,76,unguided,0.25,3,62,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,unguided,0.5,3,62,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,unguided,1,3,62,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,unguided,2,3,62,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,unguided,3,3,62,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,oracle,0.25,3,11,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,oracle,0.5,3,11,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,oracle,1,3,11,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,oracle,2,3,11,225,103,103,1104,0.0000
band6_depth10_s10,classical,76,oracle,3,3,11,225,103,103,1104,0.0000
band6_depth10_s11,classical,208,unguided,0.25,13,62,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,unguided,0.5,13,62,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,unguided,1,13,62,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,unguided,2,13,62,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,unguided,3,13,62,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,oracle,0.25,13,22,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,oracle,0.5,13,22,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,oracle,1,13,22,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,oracle,2,13,22,54252,3014,3014,1993,0.0000
band6_depth10_s11,classical,208,oracle,3,13,22,54252,3014,3014,1993,0.0000
band6_depth10_s12,classical,187,unguided,0.25,3,62,493,257,257,2846,0.0000
band6_depth10_s12,classical,187,unguided,0.5,3,62,493,257,257,2846,0.0000
band6_depth10_s12,classical,187,unguided,1,3,62,493,257,257,2846,0.0000
band6_depth10_s12,classical,187,unguided,2,3,62,493,257,257,2846,0.0000
band6_depth10_s12,classical,187,unguided,3,3,62,493,257,257,2846,0.0000
band6_depth10_s12,classical,187,oracle,0.25,3,20,488,257,257,2846,0.0000
band6_depth10_s12,classical,187,oracle,0.5,3,20,488,257,257,2846,0.0000
band6_depth10_s12,classical,187,oracle,1,3,20,488,257,257,2846,0.0000
band6_depth10_s12,classical,187,oracle,2,3,20,488,257,257,2846,0.0000
band6_depth10_s12,classical,187,oracle,3,3,20,488,257,257,2846,0.0000
band6_depth10_s13,classical,76,unguided,0.25,3,62,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,unguided,0.5,3,62,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,unguided,1,3,62,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,unguided,2,3,62,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,unguided,3,3,62,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,oracle,0.25,3,10,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,oracle,0.5,3,10,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,oracle,1,3,10,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,oracle,2,3,10,178,97,97,1335,0.0000
band6_depth10_s13,classical,76,oracle,3,3,10,178,97,97,1335,0.0000
band6_depth10_s14,classical,235,unguided,0.25,8,62,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,unguided,0.5,8,62,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,unguided,1,8,62,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,unguided,2,8,62,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,unguided,3,8,62,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,oracle,0.25,8,21,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,oracle,0.5,8,21,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,oracle,1,8,21,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,oracle,2,8,21,7092,810,810,7748,0.0000
band6_depth10_s14,classical,235,oracle,3,8,21,7092,810,810,7748,0.0000
band6_depth10_s15,rapid,47,unguided,0.25,3,62,157,76,76,433,0.0000
band6_depth10_s15,rapid,47,unguided,0.5,3,62,157,76,76,433,0.0000
band6_depth10_s15,rapid,47,unguided,1,3,62,157,76,76,433,0.0000
band6_depth10_s15,rapid,47,unguided,2,3,62,157,76,76,433,0.0000
band6_depth10_s15,rapid,47,unguided,3,3,62,157,76,76,433,0.0000
band6_depth10_s15,rapid,47,oracle,0.25,3,12,152,76,76,433,0.0000
band6_depth10_s15,rapid,47,oracle,0.5,3,12,152,76,76,433,0.0000
band6_depth10_s15,rapid,47,oracle,1,3,12,152,76,76,433,0.0000
band6_depth10_s15,rapid,47,oracle,2,3,12,152,76,76,433,0.0000
band6_depth10_s15,rapid,47,oracle,3,3,12,152,76,76,433,0.0000
band6_depth10_s16,classical,259,unguided,0.25,7,62,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,unguided,0.5,7,62,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,unguided,1,7,62,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,unguided,2,7,62,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,unguided,3,7,62,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,oracle,0.25,7,22,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,oracle,0.5,7,22,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,oracle,1,7,22,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,oracle,2,7,22,10066,1250,1250,2979,0.0000
band6_depth10_s16,classical,259,oracle,3,7,22,10066,1250,1250,2979,0.0000
band6_depth10_s17,classical,149,unguided,0.25,14,62,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,unguided,0.5,14,62,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,unguided,1,14,62,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,unguided,2,14,62,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,unguided,3,14,62,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,oracle,0.25,14,20,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,oracle,0.5,14,20,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,oracle,1,14,20,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,oracle,2,14,20,77575,3881,3881,1710,0.0000
band6_depth10_s17,classical,149,oracle,3,14,20,77575,3881,3881,1710,0.0000
band6_depth10_s18,classical,197,unguided,0.25,16,62,77314,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,unguided,0.5,16,62,77314,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,unguided,1,16,62,77314,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,unguided,2,16,62,77314,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,unguided,3,16,62,77314,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,oracle,0.25,16,26,77256,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,oracle,0.5,16,26,77256,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,oracle,1,16,26,77256,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,oracle,2,16,26,77256,3759,3759,1000799,0.0000
band6_depth10_s18,classical,197,oracle,3,16,26,77256,3759,3759,1000799,0.0000
band6_depth10_s19,rapid,15,unguided,0.25,2,62,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,unguided,0.5,2,62,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,unguided,1,2,62,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,unguided,2,2,62,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,unguided,3,2,62,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,oracle,0.25,2,6,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,oracle,0.5,2,6,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,oracle,1,2,6,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,oracle,2,2,6,22,20,20,254,0.0000
band6_depth10_s19,rapid,15,oracle,3,2,6,22,20,20,254,0.0000
band6_depth10_s20,rapid,46,unguided,0.25,3,62,172,77,77,505,0.0000
band6_depth10_s20,rapid,46,unguided,0.5,3,62,172,77,77,505,0.0000
band6_depth10_s20,rapid,46,unguided,1,3,62,172,77,77,505,0.0000
band6_depth10_s20,rapid,46,unguided,2,3,62,172,77,77,505,0.0000
band6_depth10_s20,rapid,46,unguided,3,3,62,172,77,77,505,0.0000
band6_depth10_s20,rapid,46,oracle,0.25,3,12,168,77,77,505,0.0000
band6_depth10_s20,rapid,46,oracle,0.5,3,12,168,77,77,505,0.0000
band6_depth10_s20,rapid,46,oracle,1,3,12,168,77,77,505,0.0000
band6_depth10_s20,rapid,46,oracle,2,3,12,168,77,77,505,0.0000
band6_depth10_s20,rapid,46,oracle,3,3,12,168,77,77,505,0.0000
band6_depth10_s21,classical,57,unguided,0.25,4,62,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,unguided,0.5,4,62,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,unguided,1,4,62,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,unguided,2,4,62,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,unguided,3,4,62,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,oracle,0.25,4,11,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,oracle,0.5,4,11,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,oracle,1,4,11,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,oracle,2,4,11,172,80,80,1445,0.0000
band6_depth10_s21,classical,57,oracle,3,4,11,172,80,80,1445,0.0000
band7_depth12_s0,classical,656,unguided,0.25,8,62,54615,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,unguided,0.5,8,62,54615,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,unguided,1,8,62,54615,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,unguided,2,8,62,54615,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,unguided,3,8,62,54615,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,oracle,0.25,8,34,54607,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,oracle,0.5,8,34,54607,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,oracle,1,8,34,54607,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,oracle,2,8,34,54607,13579,13579,10218,0.0000
band7_depth12_s0,classical,656,oracle,3,8,34,54607,13579,13579,10218,0.0000
band7_depth12_s1,classical,124,unguided,0.25,4,62,464,167,167,3411,0.0000
band7_depth12_s1,classical,124,unguided,0.5,4,62,464,167,167,3411,0.0000
band7_depth12_s1,classical,124,unguided,1,4,62,464,167,167,3411,0.0000
band7_depth12_s1,classical,124,unguided,2,4,62,464,167,167,3411,0.0000
band7_depth12_s1,classical,124,unguided,3,4,62,464,167,167,3411,0.0000
band7_depth12_s1,classical,124,oracle,0.25,4,17,459,167,167,3411,0.0000
band7_depth12_s1,classical,124,oracle,0.5,4,17,459,167,167,3411,0.0000
band7_depth12_s1,classical,124,oracle,1,4,17,459,167,167,3411,0.0000
band7_depth12_s1,classical,124,oracle,2,4,17,459,167,167,3411,0.0000
band7_depth12_s1,classical,124,oracle,3,4,17,459,167,167,3411,0.0000
band7_depth12_s2,classical,735,unguided,0.25,11,62,45778,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,unguided,0.5,11,62,45778,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,unguided,1,11,62,45778,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,unguided,2,11,62,45778,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,unguided,3,11,62,45778,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,oracle,0.25,11,33,45677,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,oracle,0.5,11,33,45677,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,oracle,1,11,33,45677,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,oracle,2,11,33,45677,3541,3541,2011681,0.0000
band7_depth12_s2,classical,735,oracle,3,11,33,45677,3541,3541,2011681,0.0000
band7_depth12_s3,classical,346,unguided,0.25,24,62,211985,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,unguided,0.5,24,62,211985,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,unguided,1,24,62,211985,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,unguided,2,24,62,211985,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,unguided,3,24,62,211985,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,oracle,0.25,24,36,211669,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,oracle,0.5,24,36,211669,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,oracle,1,24,36,211669,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,oracle,2,24,36,211669,14480,14480,1004626,0.0000
band7_depth12_s3,classical,346,oracle,3,24,36,211669,14480,14480,1004626,0.0000
band7_depth12_s4,classical,309,unguided,0.25,14,62,92461,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,unguided,0.5,14,62,92461,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,unguided,1,14,62,92461,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,unguided,2,14,62,92461,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,unguided,3,14,62,92461,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,oracle,0.25,14,25,92395,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,oracle,0.5,14,25,92395,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,oracle,1,14,25,92395,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,oracle,2,14,25,92395,13752,13752,11141,0.0000
band7_depth12_s4,classical,309,oracle,3,14,25,92395,13752,13752,11141,0.0000
band7_depth12_s5,classical,455,unguided,0.25,12,62,95069,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,unguided,0.5,12,62,95069,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,unguided,1,12,62,95069,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,unguided,2,12,62,95069,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,unguided,3,12,62,95069,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,oracle,0.25,12,29,95048,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,oracle,0.5,12,29,95048,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,oracle,1,12,29,95048,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,oracle,2,12,29,95048,12756,12756,13117,0.0000
band7_depth12_s5,classical,455,oracle,3,12,29,95048,12756,12756,13117,0.0000
band7_depth12_s6,classical,689,unguided,0.25,10,62,66772,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,unguided,0.5,10,62,66772,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,unguided,1,10,62,66772,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,unguided,2,10,62,66772,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,unguided,3,10,62,66772,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,oracle,0.25,10,31,66762,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,oracle,0.5,10,31,66762,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,oracle,1,10,31,66762,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,oracle,2,10,31,66762,13886,13886,14760,0.0000
band7_depth12_s6,classical,689,oracle,3,10,31,66762,13886,13886,14760,0.0000
band7_depth12_s7,classical,116,unguided,0.25,4,62,517,167,167,1592,0.0000
band7_depth12_s7,classical,116,unguided,0.5,4,62,517,167,167,1592,0.0000
band7_depth12_s7,classical,116,unguided,1,4,62,517,167,167,1592,0.0000
band7_depth12_s7,classical,116,unguided,2,4,62,517,167,167,1592,0.0000
band7_depth12_s7,classical,116,unguided,3,4,62,517,167,167,1592,0.0000
band7_depth12_s7,classical,116,oracle,0.25,4,18,510,167,167,1592,0.0000
band7_depth12_s7,classical,116,oracle,0.5,4,18,510,167,167,1592,0.0000
band7_depth12_s7,classical,116,oracle,1,4,18,510,167,167,1592,0.0000
band7_depth12_s7,classical,116,oracle,2,4,18,510,167,167,1592,0.0000
band7_depth12_s7,classical,116,oracle,3,4,18,510,167,167,1592,0.0000
band7_depth12_s8,classical,80,unguided,0.25,5,62,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,unguided,0.5,5,62,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,unguided,1,5,62,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,unguided,2,5,62,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,unguided,3,5,62,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,oracle,0.25,5,16,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,oracle,0.5,5,16,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,oracle,1,5,16,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,oracle,2,5,16,822,183,183,1220,0.0000
band7_depth12_s8,classical,80,oracle,3,5,16,822,183,183,1220,0.0000
band7_depth12_s9,classical,381,unguided,0.25,14,62,56678,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,unguided,0.5,14,62,56678,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,unguided,1,14,62,56678,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,unguided,2,14,62,56678,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,unguided,3,14,62,56678,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,oracle,0.25,14,33,56655,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,oracle,0.5,14,33,56655,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,oracle,1,14,33,56655,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,oracle,2,14,33,56655,14969,14969,13489,0.0000
band7_depth12_s9,classical,381,oracle,3,14,33,56655,14969,14969,13489,0.0000
band7_depth12_s10,classical,231,unguided,0.25,5,62,2079,468,468,4920,0.0000
band7_depth12_s10,classical,231,unguided,0.5,5,62,2079,468,468,4920,0.0000
band7_depth12_s10,classical,231,unguided,1,5,62,2079,468,468,4920,0.0000
band7_depth12_s10,classical,231,unguided,2,5,62,2079,468,468,4920,0.0000
band7_depth12_s10,classical,231,unguided,3,5,62,2079,468,468,4920,0.0000
band7_depth12_s10,classical,231,oracle,0.25,5,24,2057,468,468,4920,0.0000
band7_depth12_s10,classical,231,oracle,0.5,5,24,2057,468,468,4920,0.0000
band7_depth12_s10,classical,231,oracle,1,5,24,2057,468,468,4920,0.0000
band7_depth12_s10,classical,231,oracle,2,5,24,2057,468,468,4920,0.0000
band7_depth12_s10,classical,231,oracle,3,5,24,2057,468,468,4920,0.0000
band7_depth12_s11,classical,458,unguided,0.25,10,62,46961,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,unguided,0.5,10,62,46961,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,unguided,1,10,62,46961,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,unguided,2,10,62,46961,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,unguided,3,10,62,46961,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,oracle,0.25,10,34,46950,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,oracle,0.5,10,34,46950,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,oracle,1,10,34,46950,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,oracle,2,10,34,46950,14672,14672,10314,0.0000
band7_depth12_s11,classical,458,oracle,3,10,34,46950,14672,14672,10314,0.0000
band7_depth12_s12,classical,87,unguided,0.25,4,62,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,unguided,0.5,4,62,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,unguided,1,4,62,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,unguided,2,4,62,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,unguided,3,4,62,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,oracle,0.25,4,12,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,oracle,0.5,4,12,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,oracle,1,4,12,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,oracle,2,4,12,297,120,120,1019,0.0000
band7_depth12_s12,classical,87,oracle,3,4,12,297,120,120,1019,0.0000
band7_depth12_s13,classical,87,unguided,0.25,20,62,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,unguided,0.5,20,62,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,unguided,1,20,62,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,unguided,2,20,62,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,unguided,3,20,62,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,oracle,0.25,20,21,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,oracle,0.5,20,21,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,oracle,1,20,21,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,oracle,2,20,21,157698,14537,14537,1000006,0.0000
band7_depth12_s13,classical,87,oracle,3,20,21,157698,14537,14537,1000006,0.0000
band7_depth12_s14,classical,78,unguided,0.25,4,62,610,171,171,1279,0.0000
band7_depth12_s14,classical,78,unguided,0.5,4,62,610,171,171,1279,0.0000
band7_depth12_s14,classical,78,unguided,1,4,62,610,171,171,1279,0.0000
band7_depth12_s14,classical,78,unguided,2,4,62,610,171,171,1279,0.0000
band7_depth12_s14,classical,78,unguided,3,4,62,610,171,171,1279,0.0000
band7_depth12_s14,classical,78,oracle,0.25,4,15,604,171,171,1279,0.0000
band7_depth12_s14,classical,78,oracle,0.5,4,15,604,171,171,1279,0.0000
band7_depth12_s14,classical,78,oracle,1,4,15,604,171,171,1279,0.0000
band7_depth12_s14,classical,78,oracle,2,4,15,604,171,171,1279,0.0000
band7_depth12_s14,classical,78,oracle,3,4,15,604,171,171,1279,0.0000
band7_depth12_s15,classical,245,unguided,0.25,19,62,154451,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,unguided,0.5,19,62,154451,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,unguided,1,19,62,154451,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,unguided,2,19,62,154451,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,unguided,3,19,62,154451,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,oracle,0.25,19,27,154415,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,oracle,0.5,19,27,154415,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,oracle,1,19,27,154415,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,oracle,2,19,27,154415,14114,14114,3303,0.0000
band7_depth12_s15,classical,245,oracle,3,19,27,154415,14114,14114,3303,0.0000
band7_depth12_s16,classical,624,unguided,0.25,12,62,151561,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,unguided,0.5,12,62,151561,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,unguided,1,12,62,151561,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,unguided,2,12,62,151561,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,unguided,3,12,62,151561,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,oracle,0.25,12,31,151492,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,oracle,0.5,12,31,151492,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,oracle,1,12,31,151492,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,oracle,2,12,31,151492,11616,11616,18271,0.0000
band7_depth12_s16,classical,624,oracle,3,12,31,151492,11616,11616,18271,0.0000
band7_depth12_s17,classical,757,unguided,0.25,11,62,112631,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,unguided,0.5,11,62,112631,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,unguided,1,11,62,112631,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,unguided,2,11,62,112631,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,unguided,3,11,62,112631,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,oracle,0.25,11,29,112509,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,oracle,0.5,11,29,112509,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,oracle,1,11,29,112509,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,oracle,2,11,29,112509,10811,10811,12637,0.0000
band7_depth12_s17,classical,757,oracle,3,11,29,112509,10811,10811,12637,0.0000
band7_depth12_s18,classical,92,unguided,0.25,3,62,218,114,114,1607,0.0000
band7_depth12_s18,classical,92,unguided,0.5,3,62,218,114,114,1607,0.0000
band7_depth12_s18,classical,92,unguided,1,3,62,218,114,114,1607,0.0000
band7_depth12_s18,classical,92,unguided,2,3,62,218,114,114,1607,0.0000
